"","KEYSC","IDP1","PupaeSum","NumCriaderos","PupaeIndex","Date","CEpiWeek","Illiteracy","Unemployment","Overcrowding","LarvaePresence","NumChildren","NumAdults","InterruptFreq","InterruptDurHrs","TrashCollectPerWk","LargeSolidColl","SewerConn","FumigLWs","AbateLWs","BiolarvLWs","CanopyUse","ProtectMesh","BreedingSites","VolCriadero","OutsideLocation","DirtyWater","WaterVol","XCoord","YCoord","week0","week1","week2","week3","week4","week5"
"703","UNION DE BANAEROS 1 S01",46980,28,1,28,"2016-03-10",167,3.38194376451146,9.86438358496103,3.59519471917341,1,2,4,0,0,4,1,1,1,1,1,1,1,0,3000,1,1,1,-79.88483,-2.26838,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"704","UNION DE BANAEROS 1 S01",14186,13,1,13,"2014-12-11",102,3.38194376451146,9.86438358496103,3.59519471917341,1,1,4,1,12,3,1,1,0,0,1,1,0,1,134560,1,0,1,-79.88567,-2.26922,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"705","UNION DE BANAEROS 1 S01",46547,12,1,12,"2016-03-21",169,3.38194376451146,9.86438358496103,3.59519471917341,1,0,2,0,0,3,1,1,1,1,1,1,0,1,1250,1,1,1,-79.87805,-2.26794,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"707","UNION DE BANAEROS 1 S01",14142,4,1,4,"2014-12-11",102,3.38194376451146,9.86438358496103,3.59519471917341,1,0,2,1,12,4,1,1,0,0,1,1,0,1,97470,0,0,1,-79.88697,-2.26935,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"709","UNION DE BANAEROS 1 S01",47112,13,1,13,"2016-03-11",167,3.38194376451146,9.86438358496103,3.59519471917341,1,3,3,0,0,2,1,1,0,0,1,1,0,1,900,1,1,1,-79.88881,-2.26903,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"710","UNION DE BANAEROS 1 S01",46942,26,2,13,"2016-03-10",167,3.38194376451146,9.86438358496103,3.59519471917341,1,1,6,0,0,3,1,1,1,0,0,1,0,1,29,1,1,2,-79.88422,-2.26809,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"711","UNION DE BANAEROS 1 S01",47200,13,1,13,"2016-03-11",167,3.38194376451146,9.86438358496103,3.59519471917341,1,1,3,0,0,3,1,1,1,1,0,0,1,1,1200,1,1,1,-79.8898,-2.26811,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"713","UNION DE BANAEROS 1 S01",46763,3,1,3,"2016-03-09",167,3.38194376451146,9.86438358496103,3.59519471917341,1,4,5,0,0,3,1,1,0,1,0,1,0,0,4900,1,1,1,-79.88084,-2.26766,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"714","UNION DE BANAEROS 1 S01",13999,34,1,34,"2014-12-10",102,3.38194376451146,9.86438358496103,3.59519471917341,1,2,2,1,12,4,1,1,0,0,1,1,0,1,50460,1,0,1,-79.8867,-2.26799,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"715","UNION DE BANAEROS 1 S01",14014,27,1,27,"2014-12-10",102,3.38194376451146,9.86438358496103,3.59519471917341,1,2,2,1,12,4,1,1,0,0,1,1,0,1,48735,0,0,1,-79.88647,-2.26806,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"716","UNION DE BANAEROS 1 S01",46592,24,2,12,"2016-03-09",167,3.38194376451146,9.86438358496103,3.59519471917341,1,0,3,0,0,3,1,1,1,1,0,1,0,1,1462.5,1,1,2,-79.87929,-2.26746,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"718","UNION DE BANAEROS 1 S01",46568,1,1,1,"2016-03-09",167,3.38194376451146,9.86438358496103,3.59519471917341,1,2,5,0,0,3,1,1,0,1,0,1,0,1,14850,1,0,1,-79.87861,-2.26724,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"719","UNION DE BANAEROS 1 S01",46573,12,1,12,"2016-03-09",167,3.38194376451146,9.86438358496103,3.59519471917341,1,2,5,0,0,4,1,1,1,1,1,1,1,1,12000,1,0,1,-79.87865,-2.26743,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"721","UNION DE BANAEROS 1 S01",46749,14,1,14,"2016-03-09",167,3.38194376451146,9.86438358496103,3.59519471917341,1,1,3,0,0,3,1,1,1,0,0,1,0,1,3000,1,1,1,-79.8808,-2.26766,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"722","UNION DE BANAEROS 1 S01",6827,10,2,5,"2013-01-28",5,3.38194376451146,9.86438358496103,3.59519471917341,1,2,2,0,0,2,1,1,0,0,0,0,0,0,0,1,0,104,-79.874467,-2.2665,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"725","UNION DE BANAEROS 1 S01",6817,15,2,8,"2013-01-28",5,3.38194376451146,9.86438358496103,3.59519471917341,1,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,292,-79.8789,-2.26599,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"727","UNION DE BANAEROS 1 S01",6838,28,2,14,"2013-01-28",5,3.38194376451146,9.86438358496103,3.59519471917341,1,4,4,0,0,2,1,1,1,0,0,0,0,0,72000,1,0,292,-79.8789,-2.26599,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"729","UNION DE BANAEROS 1 S01",46498,15,1,15,"2016-03-14",168,3.38194376451146,9.86438358496103,3.59519471917341,1,3,2,0,0,4,0,1,1,1,0,1,0,1,10,1,1,1,-79.88569,-2.26761,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"731","UNION DE BANAEROS 1 S01",46492,5,1,5,"2016-03-18",168,3.38194376451146,9.86438358496103,3.59519471917341,1,1,4,0,0,4,0,1,0,0,0,1,1,1,2500,1,1,1,-79.87993,-2.26678,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"732","UNION DE BANAEROS 1 S01",46902,20,1,20,"2016-03-10",167,3.38194376451146,9.86438358496103,3.59519471917341,1,0,3,0,0,3,1,1,0,0,0,0,1,1,1875,1,1,1,-79.88354,-2.26809,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"734","UNION DE BANAEROS 1 S01",6835,18,1,18,"2013-01-28",5,3.38194376451146,9.86438358496103,3.59519471917341,1,1,2,0,0,2,1,1,0,1,0,0,0,0,0,1,0,116,-79.8789,-2.26599,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"735","UNION DE BANAEROS 1 S01",13756,4,1,4,"2014-12-09",102,3.38194376451146,9.86438358496103,3.59519471917341,1,0,1,1,6,4,1,1,1,0,1,1,1,1,255664,1,0,1,-79.88506,-2.26695,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"736","UNION DE BANAEROS 1 S01",13980,11,1,11,"2014-12-10",102,3.38194376451146,9.86438358496103,3.59519471917341,1,0,4,1,12,4,1,1,1,0,1,1,0,1,204687,1,0,1,-79.88726,-2.26845,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"738","UNION DE BANAEROS 1 S01",6828,70,4,18,"2013-01-28",5,3.38194376451146,9.86438358496103,3.59519471917341,1,2,4,0,0,2,1,0,0,0,0,0,0,0,0,1,0,396,-79.8789,-2.26599,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"739","UNION DE BANAEROS 1 S01",6819,4,1,4,"2013-01-28",5,3.38194376451146,9.86438358496103,3.59519471917341,1,1,2,0,0,2,1,1,0,0,0,0,0,0,0,1,1,92,-79.8789,-2.26599,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"740","UNION DE BANAEROS 1 S01",6822,3,1,3,"2013-01-28",5,3.38194376451146,9.86438358496103,3.59519471917341,1,4,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,146,-79.87363,-2.266583,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"743","UNION DE BANAEROS 1 S01",46363,3,1,3,"2016-03-16",168,3.38194376451146,9.86438358496103,3.59519471917341,1,1,3,0,0,3,0,1,1,1,1,1,0,1,75000,0,1,1,-79.88441,-2.26745,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"744","UNION DE BANAEROS 1 S01",46380,41,1,41,"2016-03-16",168,3.38194376451146,9.86438358496103,3.59519471917341,1,2,12,0,0,3,0,1,0,0,0,1,1,1,2400,1,1,1,-79.88333,-2.26722,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"745","UNION DE BANAEROS 1 S01",46864,2,1,2,"2016-03-09",167,3.38194376451146,9.86438358496103,3.59519471917341,1,2,7,0,0,4,1,1,1,1,1,0,0,1,6000,1,0,1,-79.88132,-2.26745,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"746","UNION DE BANAEROS 1 S01",46494,1,1,1,"2016-03-18",168,3.38194376451146,9.86438358496103,3.59519471917341,1,2,2,0,0,4,1,1,0,1,1,1,1,1,101250,1,0,1,-79.8795,-2.26675,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"747","UNION DE BANAEROS 1 S01",13597,1,1,1,"2014-12-08",102,3.38194376451146,9.86438358496103,3.59519471917341,1,0,4,1,7,4,0,1,0,0,1,0,0,1,124800,0,0,1,-79.87976,-2.26622,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"748","UNION DE BANAEROS 1 S01",46352,21,1,21,"2016-03-16",168,3.38194376451146,9.86438358496103,3.59519471917341,1,3,5,0,0,3,0,0,0,0,0,0,0,1,450,1,1,1,-79.88473,-2.26739,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"749","UNION DE BANAEROS 1 S01",13954,7,1,7,"2014-12-10",102,3.38194376451146,9.86438358496103,3.59519471917341,1,1,3,1,12,3,1,1,0,0,1,1,0,1,30375,1,0,1,-79.8879,-2.26861,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"750","UNION DE BANAEROS 1 S01",6826,23,2,12,"2013-01-28",5,3.38194376451146,9.86438358496103,3.59519471917341,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,151,-79.8789,-2.26599,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"753","UNION DE BANAEROS 2 S02",46335,21,1,21,"2016-03-23",169,4.37835114123469,12.4410306988476,4.13795262983151,1,0,3,0,0,3,1,1,0,0,0,0,1,1,480,1,1,146,-79.87621,-2.26674,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"754","UNION DE BANAEROS 2 S02",46779,3,1,3,"2016-04-12",172,4.37835114123469,12.4410306988476,4.13795262983151,1,2,3,1,0,3,1,1,0,1,1,1,0,1,2000,1,1,1,-79.14824,-2.26592,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"755","UNION DE BANAEROS 2 S02",46317,1,1,1,"2016-04-21",173,4.37835114123469,12.4410306988476,4.13795262983151,1,2,3,0,0,3,1,1,1,1,1,0,0,0,1875,1,1,1,-79.87507,-2.26833,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"756","UNION DE BANAEROS 2 S02",45404,81,2,40,"2016-04-15",172,4.37835114123469,12.4410306988476,4.13795262983151,1,2,3,0,0,3,1,1,1,0,0,1,0,1,136125,0,0,2,-79.87605,-2.27052,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"757","UNION DE BANAEROS 2 S02",46286,5,1,5,"2016-03-23",169,4.37835114123469,12.4410306988476,4.13795262983151,1,1,3,0,0,3,1,1,1,1,1,1,1,1,90000,1,1,1,-79.87644,-2.2648,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"760","UNION DE BANAEROS 2 S02",46193,36,1,36,"2016-03-22",169,4.37835114123469,12.4410306988476,4.13795262983151,1,2,2,0,0,3,1,1,1,1,1,1,0,1,4500,1,1,1,-79.87656,-2.26264,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"761","UNION DE BANAEROS 2 S02",45419,15,1,15,"2016-04-15",172,4.37835114123469,12.4410306988476,4.13795262983151,1,1,4,0,0,3,1,1,1,1,1,1,0,1,12000,1,1,1,-79.87562,-2.27219,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"762","UNION DE BANAEROS 2 S02",46728,6,1,6,"2016-04-07",171,4.37835114123469,12.4410306988476,4.13795262983151,1,0,2,1,24,7,1,1,1,1,0,1,0,1,400,1,1,1,-79.87714,-2.26216,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"763","UNION DE BANAEROS 2 S02",45406,2,1,2,"2016-04-15",172,4.37835114123469,12.4410306988476,4.13795262983151,1,1,4,0,0,3,1,1,0,1,1,1,1,1,675,1,1,1,-79.87598,-2.26989,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"764","UNION DE BANAEROS 2 S02",46269,19,1,19,"2016-03-22",169,4.37835114123469,12.4410306988476,4.13795262983151,1,0,3,0,0,3,1,1,1,1,1,1,0,1,4800,1,1,1,999999,999999,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"765","UNION DE BANAEROS 2 S02",46283,8,1,8,"2016-03-22",169,4.37835114123469,12.4410306988476,4.13795262983151,1,3,4,0,0,3,1,1,1,0,1,1,0,1,1200000,1,0,1,-79.87581,-2.26434,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"766","UNION DE BANAEROS 2 S02",45416,13,1,13,"2016-04-15",172,4.37835114123469,12.4410306988476,4.13795262983151,1,4,2,0,0,3,1,1,1,1,1,1,0,1,1500,1,1,1,-79.87577,-2.27211,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"767","UNION DE BANAEROS 2 S02",46220,52,2,26,"2016-03-22",169,4.37835114123469,12.4410306988476,4.13795262983151,1,1,5,0,0,3,1,1,1,1,1,1,0,1,322.5,1,1,2,-79.87659,-2.26386,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"768","UNION DE BANAEROS 2 S02",46353,37,1,37,"2016-03-23",169,4.37835114123469,12.4410306988476,4.13795262983151,1,0,2,0,0,3,1,1,1,0,0,1,0,1,1125,1,0,1,-79.87609,-2.2673,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
"769","UNION DE BANAEROS 2 S02",46176,10,2,5,"2016-03-22",169,4.37835114123469,12.4410306988476,4.13795262983151,1,1,3,0,0,3,1,1,1,1,1,1,1,1,26000,1,1,24,-79.87652,-2.2621,2.66786558462406,33.8316910836188,23.0579382716282,7.99121343890258,0.001020094388356,1.37213577871857
