"","PupaeSum","OutsideLocation","DirtyWater","WaterVol","XCoord","YCoord","Year","EpiWk","CEpiWeek","TypeEng","TypeEngNew","MatEng","Sewer","BucketPrt","Bamboo","Toilet","TrashCan","SmlLiqCon","Tank","Vase","Furniture","CarPart","Sink","Pool","Tub","Barrel","MatPlastic","MatMetal","MatCement","MatRubber","MatCeramic","MatGlass"
"336",3,1,1,1,-79.91728,-2.12451,2014,34,86,"Flask","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"337",33,1,1,1,-79.91728,-2.12451,2014,34,86,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"338",1,0,1,1,-79.91728,-2.12451,2014,34,86,"Vase","Vase","Glass",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"339",1,0,1,1,-79.91728,-2.12451,2014,34,86,"Vase","Vase","Glass",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"340",1,1,0,1,-79.91565,-2.12226,2014,34,86,"Vase","Vase","Plastic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"341",24,1,0,1,-79.91678,-2.12483,2014,34,86,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"342",15,1,0,1,-79.91096,-2.11659,2013,42,42,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"343",1,1,1,20,-79.91096,-2.11659,2013,42,42,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"347",3,1,0,1,-79.92467,-2.20544,2013,37,37,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"350",4,1,0,65,-79.94424,-2.21871,2013,34,34,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"352",10,1,0,146,-79.90533,-2.19457,2013,30,30,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"353",4,1,0,146,-79.90533,-2.19457,2013,30,30,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"354",3,1,0,1,-79.9532,-2.1011,2013,29,29,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"356",5,1,0,1,-79.94164,-2.2319,2013,25,25,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"357",13,1,0,1,-79.94164,-2.2319,2013,25,25,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"358",22,1,0,1,-79.94164,-2.2319,2013,25,25,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"360",4,1,0,68,-79.9532,-2.1011,2013,29,29,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"361",8,0,0,1,-79.9532,-2.1011,2013,29,29,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"362",1,1,1,1,-79.88733,-2.15937,2013,28,28,"Flowerpot","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"363",14,1,1,29,-79.9532,-2.1011,2013,29,29,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"364",6,1,1,23,-79.91557,-2.11558,2013,23,23,"Container","Container","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"365",15,1,0,23,-79.91557,-2.11558,2013,23,23,"Flask","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"366",8,1,0,65,-79.92443,-2.24438,2013,22,22,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"367",2,1,0,28,-79.92443,-2.24438,2013,22,22,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"368",3,0,0,1,-79.92349,-2.15796,2013,24,24,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"369",5,1,0,1,-79.91557,-2.11558,2013,23,23,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"370",10,1,0,92,-79.92443,-2.24438,2013,22,22,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"374",158,0,1,23,-79.93024,-2.08548,2013,19,19,"Vase","Vase","Plastic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"375",2,1,0,92,-79.92443,-2.24438,2013,22,22,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"376",8,1,0,65,-79.92443,-2.24438,2013,22,22,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"377",14,1,0,1,-79.93024,-2.08548,2013,19,19,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"378",2,1,0,1,-79.92443,-2.24438,2013,22,22,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"379",29,1,1,18,-79.93024,-2.08548,2013,19,19,"Pot","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"380",18,1,0,93,-79.92443,-2.24438,2013,22,22,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"381",20,1,1,23,-79.93024,-2.08548,2013,19,19,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"382",1,1,1,68,-79.90744,-2.20293,2013,20,20,"Stormdrain","Sewer","Cement",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"383",24,1,0,92,-79.89714,-2.08552,2013,12,12,"Pot","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"384",39,1,0,68,-79.89714,-2.08552,2013,12,12,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"385",7,1,0,95,-79.89714,-2.08552,2013,12,12,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"386",23,1,0,104,-79.89714,-2.08552,2013,12,12,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"387",9,1,0,68,-79.89714,-2.08552,2013,12,12,"Barrel","Barrel","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"388",4,0,0,67,-79.89714,-2.08552,2013,12,12,"Barrel","Barrel","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"389",28,1,0,83,-79.89714,-2.08552,2013,12,12,"Barrel","Barrel","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"390",20,1,1,12,-79.89714,-2.08552,2013,12,12,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"391",16,1,0,23,-79.89714,-2.08552,2013,12,12,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"392",19,1,0,7,-79.89714,-2.08552,2013,12,12,"Bamboo","Bamboo","Vegetation",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",21,1,1,12,-79.89714,-2.08552,2013,12,12,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"394",21,1,0,23,-79.89714,-2.08552,2013,12,12,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"395",1,1,0,1,-79.90744,-2.20293,2013,20,20,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"396",17,1,1,23,-79.89714,-2.08552,2013,12,12,"Toilet","Toilet","Ceramic",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"397",16,1,0,1,-79.90846,-2.21084,2013,10,10,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"398",6,1,0,23,-79.89714,-2.08552,2013,12,12,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"399",21,1,0,1,-79.90846,-2.21084,2013,10,10,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"400",20,1,0,23,-79.89714,-2.08552,2013,12,12,"Vase","Vase","Plastic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"401",5,1,0,1,-79.90846,-2.21084,2013,10,10,"Cistern","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"403",8,1,1,92,-79.90846,-2.21084,2013,10,10,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"404",76,1,0,83,-79.89714,-2.08552,2013,12,12,"Barrel","Barrel","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"405",3,1,1,12,-79.89714,-2.08552,2013,12,12,"Bucket Cap","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"406",5,0,0,12,-79.89714,-2.08552,2013,12,12,"Barrel","Barrel","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"407",6,1,0,64,-79.89714,-2.08552,2013,12,12,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"408",6,1,0,137,-79.89714,-2.08552,2013,12,12,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"409",23,1,0,117,-79.89714,-2.08552,2013,12,12,"Barrel","Barrel","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"410",62,1,0,117,-79.89714,-2.08552,2013,12,12,"Barrel","Barrel","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"411",19,0,0,137,-79.89714,-2.08552,2013,12,12,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"412",16,1,0,64,-79.89714,-2.08552,2013,12,12,"Container","Container","Ceramic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"413",41,1,0,68,-79.89714,-2.08552,2013,12,12,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"414",12,1,0,104,-79.89714,-2.08552,2013,12,12,"Tray","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"415",26,1,1,116,-79.89714,-2.08552,2013,12,12,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"416",7,1,1,64,-79.90846,-2.21084,2013,10,10,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"417",4,1,1,116,-79.90846,-2.21084,2013,10,10,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"418",16,1,1,116,-79.90846,-2.21084,2013,10,10,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"419",30,1,0,92,-79.89714,-2.08552,2013,12,12,"Tray","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"420",17,1,1,104,-79.90892,-2.21728,2013,15,15,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"421",2,1,0,117,-79.90846,-2.21084,2013,10,10,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"422",7,1,0,92,-79.90892,-2.21728,2013,15,15,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"423",5,1,0,29,-79.89714,-2.08552,2013,12,12,"Jar","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"424",2,1,1,1,-79.90846,-2.21084,2013,10,10,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"425",7,1,0,1,-79.90846,-2.21084,2013,10,10,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"427",11,1,1,13,-79.90846,-2.21084,2013,10,10,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"428",13,1,1,64,-79.90846,-2.21084,2013,10,10,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"429",7,1,0,1,-79.90846,-2.21084,2013,10,10,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"430",1,1,0,23,-79.90846,-2.21084,2013,10,10,"Outside Sink","Sink","Cement",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"431",12,1,0,67,-79.90892,-2.21728,2013,15,15,"Washbasin","Sink","Plastic",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"432",1,1,1,64,-79.90846,-2.21084,2013,10,10,"Container","Container","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"434",1,1,0,23,-79.90892,-2.21728,2013,15,15,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"435",1,1,0,29,-79.90892,-2.21728,2013,15,15,"Temp Toilet","Toilet","Plastic",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"436",2,1,0,104,-79.90892,-2.21728,2013,15,15,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"437",5,1,1,64,-79.90846,-2.21084,2013,10,10,"Container","Container","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"438",3,1,1,7,-79.90846,-2.21084,2013,10,10,"Bottle","Small Liq Storage","Glass",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"439",2,1,1,64,-79.90846,-2.21084,2013,10,10,"Laundry Sink","Sink","Cement",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"440",30,1,1,116,-79.90846,-2.21084,2013,10,10,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"442",3,1,1,5,-79.90846,-2.21084,2013,10,10,"Chair","Furniture","Plastic",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"443",3,1,1,23,-79.90846,-2.21084,2013,10,10,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"444",2,1,1,18,-79.93841,-2.1502,2013,16,16,"Container","Container","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"445",2,1,1,18,-79.90892,-2.21728,2013,15,15,"Vase","Vase","Plastic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"446",17,1,0,67,-79.90846,-2.21084,2013,10,10,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"447",8,1,0,23,-79.90846,-2.21084,2013,10,10,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"448",38,1,1,23,-79.89714,-2.08552,2013,12,12,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"449",2,0,0,67,-79.89714,-2.08552,2013,12,12,"Barrel","Barrel","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"450",36,1,1,64,-79.91934,-2.19131,2013,6,6,"Tray","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"451",8,1,1,64,-79.91934,-2.19131,2013,6,6,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"452",2,1,1,64,-79.90892,-2.21728,2013,15,15,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"453",34,1,1,92,-79.89714,-2.08552,2013,12,12,"Bowl","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"454",3,1,1,1,-79.91934,-2.19131,2013,6,6,"Cistern","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"455",6,1,1,12,-79.91934,-2.19131,2013,6,6,"Tray","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"456",2,1,0,24,-79.93841,-2.1502,2013,16,16,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"457",10,1,0,7,-79.91934,-2.19131,2013,6,6,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"458",1,1,1,23,-79.90892,-2.21728,2013,15,15,"Floor","Floor","Cement",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"459",15,1,1,92,-79.90892,-2.21728,2013,15,15,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"460",5,1,1,5,-79.90892,-2.21728,2013,15,15,"Bucket Cap","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"461",2,1,0,108,-79.91934,-2.19131,2013,6,6,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"462",30,1,1,96,-79.91934,-2.19131,2013,6,6,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"463",4,1,1,7,-79.91934,-2.19131,2013,6,6,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"464",16,1,0,1,-79.91934,-2.19131,2013,6,6,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"465",2,1,0,30,-79.91934,-2.19131,2013,6,6,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"466",4,1,1,64,-79.90892,-2.21728,2013,15,15,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"467",5,1,1,64,-79.90892,-2.21728,2013,15,15,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"468",4,1,0,30,-79.91934,-2.19131,2013,6,6,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"472",30,1,0,1,-79.91934,-2.19131,2013,6,6,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"473",1,1,0,1,-79.91934,-2.19131,2013,6,6,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"474",11,1,1,92,-79.91934,-2.19131,2013,6,6,"Pot","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"475",5,1,1,64,-79.90892,-2.21728,2013,15,15,"Pool","Pool","Plastic",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"476",7,1,1,92,-79.90892,-2.21728,2013,15,15,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"477",6,1,1,12,-79.91934,-2.19131,2013,6,6,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"478",3,1,1,12,-79.91934,-2.19131,2013,6,6,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"479",3,1,1,12,-79.91934,-2.19131,2013,6,6,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"481",3,1,0,7,-79.91934,-2.19131,2013,6,6,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"482",4,1,1,12,-79.91934,-2.19131,2013,6,6,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"483",2,1,1,7,-79.91934,-2.19131,2013,6,6,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"484",2,1,0,29,-79.90892,-2.21728,2013,15,15,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"485",9,1,1,12,-79.89714,-2.08552,2013,12,12,"Table","Furniture","Plastic",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"486",52,1,1,117,-79.90892,-2.21728,2013,15,15,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"487",14,1,0,1,-79.90892,-2.21728,2013,15,15,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"488",97,1,0,1,-79.90892,-2.21728,2013,15,15,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"489",19,1,0,64,-79.90892,-2.21728,2013,15,15,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"490",1,1,1,18,-79.90892,-2.21728,2013,15,15,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"491",22,1,0,30,-79.91934,-2.19131,2013,6,6,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"492",2,1,1,104,-79.91934,-2.19131,2013,6,6,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"493",2,1,1,116,-79.91934,-2.19131,2013,6,6,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"494",4,1,1,7,-79.91934,-2.19131,2013,6,6,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"495",6,1,1,7,-79.91934,-2.19131,2013,6,6,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"496",70,1,1,13,-79.91934,-2.19131,2013,6,6,"Bucket Cap","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"497",26,0,0,68,-79.91934,-2.19131,2013,6,6,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"499",3,1,1,116,-79.91934,-2.19131,2013,6,6,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"502",33,1,0,64,-79.89243,-2.27359,2013,9,9,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"503",2,1,0,116,-79.89243,-2.27359,2013,9,9,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"504",1,1,0,1,-79.95578,-2.13239,2013,3,3,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"505",19,1,0,24,-79.95578,-2.13239,2013,3,3,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"506",26,0,0,29,-79.89243,-2.27359,2013,9,9,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"507",7,1,0,23,-79.89243,-2.27359,2013,9,9,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"508",10,0,0,1,-79.95578,-2.13239,2013,3,3,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"510",4,1,0,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"511",5,1,0,68,-79.89243,-2.27359,2013,9,9,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"512",62,0,0,68,-79.89243,-2.27359,2013,9,9,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"516",1,1,1,116,-79.90182,-2.25334,2013,17,17,"Pool","Pool","Cement",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"517",13,1,1,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"518",22,1,0,83,-79.89243,-2.27359,2013,9,9,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"519",63,1,0,1,-79.95578,-2.13239,2013,3,3,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"520",31,1,0,23,-79.89243,-2.27359,2013,9,9,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"521",3,1,1,12,-79.89243,-2.27359,2013,9,9,"Pot","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
